,50_9,50_10,50_11,50_close
2016-03-01 14:00,0.0,0.0,0.0,1961.56
2016-03-01 15:00,0.0,0.0,0.0,1973.19
2016-03-02 10:30,0.0,0.0,0.0,2000.37
2016-03-02 11:30,0.0,0.0,0.0,2014.64
2016-03-02 14:00,0.0,0.0,0.0,2035.1
2016-03-02 15:00,0.0,0.0,0.0,2043.41
2016-03-03 10:30,-1.0,0.0,0.0,2048.72
2016-03-03 11:30,0.0,-1.0,0.0,2038.54
2016-03-03 14:00,0.0,0.0,0.0,2040.44
2016-03-03 15:00,0.0,0.0,0.0,2053.27
2016-03-04 10:30,0.0,0.0,0.0,2053.8
2016-03-04 11:30,0.0,0.0,0.0,2084.31
2016-03-04 14:00,0.0,0.0,0.0,2106.63
2016-03-04 15:00,0.0,0.0,0.0,2122.27
2016-03-07 10:30,0.0,0.0,0.0,2113.52
2016-03-07 11:30,0.0,0.0,0.0,2115.88
2016-03-07 14:00,0.0,0.0,0.0,2100.94
2016-03-07 15:00,0.0,0.0,0.0,2107.67
2016-03-08 10:30,0.0,0.0,0.0,2047.36
2016-03-08 11:30,0.0,0.0,0.0,2061.62
2016-03-08 14:00,0.0,0.0,0.0,2077.26
2016-03-08 15:00,0.0,0.0,0.0,2115.16
2016-03-09 10:30,0.0,0.0,0.0,2067.59
2016-03-09 11:30,0.0,0.0,0.0,2057.28
2016-03-09 14:00,0.0,0.0,0.0,2060.43
2016-03-09 15:00,0.0,0.0,0.0,2111.92
2016-03-10 10:30,0.0,0.0,0.0,2092.13
2016-03-10 11:30,0.0,0.0,0.0,2084.59
2016-03-10 14:00,0.0,0.0,0.0,2091.89
2016-03-10 15:00,0.0,0.0,0.0,2061.45
2016-03-11 10:30,0.0,0.0,0.0,2042.01
2016-03-11 11:30,0.0,0.0,0.0,2054.67
2016-03-11 14:00,0.0,0.0,0.0,2057.0
2016-03-11 15:00,0.0,0.0,0.0,2070.72
2016-03-14 10:30,0.0,0.0,0.0,2105.49
2016-03-14 11:30,0.0,0.0,0.0,2111.52
2016-03-14 14:00,0.0,0.0,0.0,2097.37
2016-03-14 15:00,0.0,0.0,0.0,2078.41
2016-03-15 10:30,0.0,0.0,0.0,2069.07
2016-03-15 11:30,0.0,0.0,0.0,2059.72
2016-03-15 14:00,0.0,0.0,0.0,2064.54
2016-03-15 15:00,0.0,0.0,0.0,2101.12
2016-03-16 10:30,0.0,0.0,0.0,2119.23
2016-03-16 11:30,0.0,0.0,0.0,2137.46
2016-03-16 14:00,0.0,0.0,0.0,2129.84
2016-03-16 15:00,0.0,0.0,0.0,2136.13
2016-03-17 10:30,0.0,0.0,0.0,2126.09
2016-03-17 11:30,0.0,0.0,0.0,2134.07
2016-03-17 14:00,0.0,0.0,0.0,2148.67
2016-03-17 15:00,0.0,0.0,0.0,2131.48
2016-03-18 10:30,0.0,0.0,0.0,2150.54
2016-03-18 11:30,0.0,0.0,0.0,2155.9
2016-03-18 14:00,0.0,0.0,0.0,2150.54
2016-03-18 15:00,0.0,0.0,0.0,2141.18
2016-03-21 10:30,0.0,0.0,0.0,2192.32
2016-03-21 11:30,0.0,0.0,0.0,2193.28
2016-03-21 14:00,0.0,0.0,0.0,2179.87
2016-03-21 15:00,0.0,0.0,0.0,2193.39
2016-03-22 10:30,0.0,0.0,0.0,2187.5
2016-03-22 11:30,0.0,0.0,0.0,2172.72
2016-03-22 14:00,0.0,0.0,0.0,2185.46
2016-03-22 15:00,0.0,0.0,0.0,2173.26
2016-03-23 10:30,0.0,0.0,0.0,2173.28
2016-03-23 11:30,0.0,0.0,0.0,2164.95
2016-03-23 14:00,0.0,0.0,0.0,2162.16
2016-03-23 15:00,0.0,0.0,0.0,2175.28
2016-03-24 10:30,0.0,0.0,0.0,2156.62
2016-03-24 11:30,0.0,0.0,0.0,2150.51
2016-03-24 14:00,0.0,0.0,0.0,2154.89
2016-03-24 15:00,0.0,0.0,0.0,2137.59
2016-03-25 10:30,0.0,0.0,0.0,2145.37
2016-03-25 11:30,0.0,0.0,0.0,2141.86
2016-03-25 14:00,0.0,0.0,0.0,2145.54
2016-03-25 15:00,0.0,0.0,0.0,2149.2
2016-03-28 10:30,0.0,0.0,0.0,2156.55
2016-03-28 11:30,0.0,0.0,0.0,2151.94
2016-03-28 14:00,0.0,0.0,0.0,2144.1
2016-03-28 15:00,0.0,0.0,0.0,2123.03
2016-03-29 10:30,0.0,0.0,0.0,2129.58
2016-03-29 11:30,0.0,0.0,0.0,2113.61
2016-03-29 14:00,0.0,0.0,0.0,2121.46
2016-03-29 15:00,0.0,0.0,0.0,2106.86
2016-03-30 10:30,0.0,0.0,0.0,2143.25
2016-03-30 11:30,0.0,0.0,0.0,2137.9
2016-03-30 14:00,0.0,0.0,0.0,2143.85
2016-03-30 15:00,0.0,0.0,0.0,2157.53
2016-03-31 10:30,0.0,0.0,0.0,2157.93
2016-03-31 11:30,0.0,0.0,0.0,2159.64
2016-03-31 14:00,0.0,0.0,0.0,2159.44
2016-03-31 15:00,0.0,0.0,0.0,2156.54
2016-04-01 10:30,0.0,0.0,0.0,2145.82
2016-04-01 11:30,0.0,0.0,0.0,2127.18
2016-04-01 14:00,0.0,0.0,0.0,2150.26
2016-04-01 15:00,0.0,0.0,0.0,2167.78
2016-04-05 10:30,0.0,0.0,0.0,2154.74
2016-04-05 11:30,0.0,0.0,0.0,2176.15
2016-04-05 14:00,0.0,0.0,0.0,2179.37
2016-04-05 15:00,0.0,0.0,0.0,2180.26
2016-04-06 10:30,0.0,0.0,0.0,2169.12
2016-04-06 11:30,0.0,0.0,0.0,2175.23
2016-04-06 14:00,0.0,0.0,0.0,2162.66
2016-04-06 15:00,0.0,0.0,0.0,2168.04
2016-04-07 10:30,0.0,0.0,0.0,2155.71
2016-04-07 11:30,0.0,0.0,0.0,2150.19
2016-04-07 14:00,0.0,0.0,0.0,2156.05
2016-04-07 15:00,0.0,0.0,0.0,2139.4
2016-04-08 10:30,0.0,0.0,0.0,2130.61
2016-04-08 11:30,1.0,0.0,0.0,2124.06
2016-04-08 14:00,0.0,1.0,0.0,2126.78
2016-04-08 15:00,0.0,0.0,1.0,2123.8
2016-04-11 10:30,0.0,0.0,0.0,2157.36
2016-04-11 11:30,0.0,0.0,0.0,2158.92
2016-04-11 14:00,0.0,0.0,0.0,2156.48
2016-04-11 15:00,0.0,0.0,0.0,2148.44
2016-04-12 10:30,0.0,0.0,0.0,2142.91
2016-04-12 11:30,0.0,0.0,0.0,2140.19
2016-04-12 14:00,0.0,0.0,0.0,2140.27
2016-04-12 15:00,0.0,0.0,0.0,2143.9
2016-04-13 10:30,0.0,0.0,0.0,2192.6
2016-04-13 11:30,0.0,0.0,0.0,2189.71
2016-04-13 14:00,0.0,0.0,0.0,2191.01
2016-04-13 15:00,0.0,0.0,0.0,2171.32
2016-04-14 10:30,0.0,0.0,0.0,2176.12
2016-04-14 11:30,0.0,0.0,0.0,2175.19
2016-04-14 14:00,0.0,0.0,0.0,2172.43
2016-04-14 15:00,0.0,0.0,0.0,2178.87
2016-04-15 10:30,0.0,0.0,0.0,2176.48
2016-04-15 11:30,0.0,0.0,0.0,2177.96
2016-04-15 14:00,0.0,0.0,0.0,2187.01
2016-04-15 15:00,0.0,0.0,0.0,2182.07
2016-04-18 10:30,0.0,0.0,0.0,2161.86
2016-04-18 11:30,0.0,0.0,0.0,2164.78
2016-04-18 14:00,0.0,0.0,0.0,2161.9
2016-04-18 15:00,0.0,0.0,0.0,2158.23
2016-04-19 10:30,0.0,0.0,0.0,2159.84
2016-04-19 11:30,0.0,0.0,0.0,2159.42
2016-04-19 14:00,0.0,0.0,0.0,2159.81
2016-04-19 15:00,0.0,0.0,0.0,2163.61
2016-04-20 10:30,0.0,0.0,0.0,2164.82
2016-04-20 11:30,0.0,0.0,0.0,2123.25
2016-04-20 14:00,0.0,0.0,0.0,2107.24
2016-04-20 15:00,0.0,0.0,0.0,2154.89
2016-04-21 10:30,0.0,0.0,0.0,2145.55
2016-04-21 11:30,0.0,0.0,0.0,2155.24
2016-04-21 14:00,0.0,0.0,0.0,2168.28
2016-04-21 15:00,0.0,0.0,0.0,2147.72
2016-04-22 10:30,0.0,0.0,0.0,2157.02
2016-04-22 11:30,0.0,0.0,0.0,2148.62
2016-04-22 14:00,0.0,0.0,0.0,2150.55
2016-04-22 15:00,0.0,0.0,0.0,2157.72
2016-04-25 10:30,0.0,0.0,0.0,2142.47
2016-04-25 11:30,0.0,0.0,0.0,2147.32
2016-04-25 14:00,0.0,0.0,0.0,2155.07
2016-04-25 15:00,0.0,0.0,0.0,2148.28
2016-04-26 10:30,0.0,0.0,0.0,2149.6
2016-04-26 11:30,0.0,0.0,0.0,2144.16
2016-04-26 14:00,0.0,0.0,0.0,2142.34
2016-04-26 15:00,0.0,0.0,0.0,2155.79
2016-04-27 10:30,0.0,0.0,0.0,2155.91
2016-04-27 11:30,0.0,0.0,0.0,2154.41
2016-04-27 14:00,0.0,0.0,0.0,2151.29
2016-04-27 15:00,0.0,0.0,0.0,2145.38
2016-04-28 10:30,0.0,0.0,0.0,2150.53
2016-04-28 11:30,0.0,0.0,0.0,2140.22
2016-04-28 14:00,0.0,0.0,0.0,2133.27
2016-04-28 15:00,0.0,0.0,0.0,2142.06
2016-04-29 10:30,0.0,0.0,0.0,2143.95
2016-04-29 11:30,0.0,0.0,0.0,2139.77
2016-04-29 14:00,0.0,0.0,0.0,2142.73
2016-04-29 15:00,0.0,0.0,0.0,2135.51
2016-05-03 10:30,0.0,0.0,0.0,2159.86
2016-05-03 11:30,0.0,0.0,0.0,2164.78
2016-05-03 14:00,0.0,0.0,0.0,2156.94
2016-05-03 15:00,0.0,0.0,0.0,2158.27
2016-05-04 10:30,0.0,0.0,0.0,2154.1
2016-05-04 11:30,0.0,0.0,0.0,2151.28
2016-05-04 14:00,0.0,0.0,0.0,2158.41
2016-05-04 15:00,0.0,0.0,0.0,2152.93
2016-05-05 10:30,0.0,0.0,0.0,2151.09
2016-05-05 11:30,0.0,0.0,0.0,2147.86
2016-05-05 14:00,0.0,0.0,0.0,2151.08
2016-05-05 15:00,0.0,0.0,0.0,2152.88
2016-05-06 10:30,0.0,0.0,0.0,2146.92
2016-05-06 11:30,0.0,0.0,0.0,2122.34
2016-05-06 14:00,0.0,0.0,0.0,2122.94
2016-05-06 15:00,1.0,0.0,0.0,2107.01
2016-05-09 10:30,0.0,1.0,0.0,2089.07
2016-05-09 11:30,0.0,0.0,1.0,2079.95
2016-05-09 14:00,0.0,0.0,0.0,2075.89
2016-05-09 15:00,0.0,0.0,0.0,2072.47
2016-05-10 10:30,0.0,0.0,0.0,2071.08
2016-05-10 11:30,0.0,0.0,0.0,2078.96
2016-05-10 14:00,0.0,0.0,0.0,2074.65
2016-05-10 15:00,0.0,0.0,0.0,2072.38
2016-05-11 10:30,0.0,0.0,0.0,2072.95
2016-05-11 11:30,0.0,0.0,0.0,2083.57
2016-05-11 14:00,0.0,0.0,0.0,2081.79
2016-05-11 15:00,0.0,0.0,0.0,2078.41
2016-05-12 10:30,0.0,0.0,0.0,2074.92
2016-05-12 11:30,0.0,0.0,0.0,2080.93
2016-05-12 14:00,0.0,0.0,0.0,2083.88
2016-05-12 15:00,0.0,0.0,0.0,2084.84
2016-05-13 10:30,0.0,0.0,0.0,2087.59
2016-05-13 11:30,0.0,0.0,0.0,2084.75
2016-05-13 14:00,0.0,0.0,0.0,2079.85
2016-05-13 15:00,0.0,0.0,0.0,2076.19
2016-05-16 10:30,0.0,0.0,0.0,2072.45
2016-05-16 11:30,0.0,0.0,0.0,2079.07
2016-05-16 14:00,0.0,0.0,0.0,2080.44
2016-05-16 15:00,0.0,0.0,0.0,2082.62
2016-05-17 10:30,0.0,0.0,0.0,2075.19
2016-05-17 11:30,0.0,0.0,0.0,2072.31
2016-05-17 14:00,0.0,0.0,0.0,2075.49
2016-05-17 15:00,0.0,0.0,0.0,2075.47
2016-05-18 10:30,0.0,0.0,0.0,2065.93
2016-05-18 11:30,0.0,0.0,0.0,2057.1
2016-05-18 14:00,0.0,0.0,0.0,2065.09
2016-05-18 15:00,0.0,0.0,0.0,2078.76
2016-05-19 10:30,0.0,0.0,0.0,2080.89
2016-05-19 11:30,0.0,0.0,0.0,2078.58
2016-05-19 14:00,0.0,0.0,0.0,2075.34
2016-05-19 15:00,0.0,0.0,0.0,2073.8
2016-05-20 10:30,0.0,0.0,0.0,2077.52
2016-05-20 11:30,0.0,0.0,0.0,2078.74
2016-05-20 14:00,0.0,0.0,0.0,2078.06
2016-05-20 15:00,0.0,0.0,0.0,2083.12
2016-05-23 10:30,0.0,0.0,0.0,2091.33
2016-05-23 11:30,0.0,0.0,0.0,2087.48
2016-05-23 14:00,0.0,0.0,0.0,2080.68
2016-05-23 15:00,0.0,0.0,0.0,2082.41
2016-05-24 10:30,0.0,0.0,0.0,2067.98
2016-05-24 11:30,0.0,0.0,0.0,2066.66
2016-05-24 14:00,0.0,0.0,0.0,2065.18
2016-05-24 15:00,0.0,0.0,0.0,2066.64
2016-05-25 10:30,0.0,0.0,0.0,2076.39
2016-05-25 11:30,0.0,0.0,0.0,2077.69
2016-05-25 14:00,0.0,0.0,0.0,2070.36
2016-05-25 15:00,0.0,0.0,0.0,2071.91
2016-05-26 10:30,0.0,0.0,0.0,2067.01
2016-05-26 11:30,0.0,0.0,0.0,2064.79
2016-05-26 14:00,0.0,0.0,0.0,2069.96
2016-05-26 15:00,0.0,0.0,0.0,2076.14
2016-05-27 10:30,0.0,0.0,0.0,2071.35
2016-05-27 11:30,0.0,0.0,0.0,2071.06
2016-05-27 14:00,0.0,0.0,0.0,2076.48
2016-05-27 15:00,0.0,0.0,0.0,2074.92
2016-05-30 10:30,0.0,0.0,0.0,2080.9
2016-05-30 11:30,0.0,0.0,0.0,2085.07
2016-05-30 14:00,0.0,0.0,0.0,2083.06
2016-05-30 15:00,0.0,0.0,0.0,2092.16
2016-05-31 10:30,0.0,0.0,0.0,2144.88
2016-05-31 11:30,0.0,0.0,0.0,2147.58
2016-05-31 14:00,0.0,0.0,0.0,2153.61
2016-05-31 15:00,0.0,0.0,0.0,2155.66
2016-06-01 10:30,-1.0,0.0,0.0,2147.94
2016-06-01 11:30,0.0,0.0,0.0,2144.81
2016-06-01 14:00,0.0,0.0,0.0,2141.37
2016-06-01 15:00,0.0,0.0,0.0,2138.96
2016-06-02 10:30,0.0,0.0,0.0,2139.72
2016-06-02 11:30,0.0,0.0,0.0,2130.56
2016-06-02 14:00,0.0,0.0,0.0,2135.58
2016-06-02 15:00,0.0,0.0,0.0,2137.65
2016-06-03 10:30,0.0,0.0,0.0,2138.88
2016-06-03 11:30,0.0,0.0,0.0,2141.71
2016-06-03 14:00,0.0,0.0,0.0,2148.47
2016-06-03 15:00,0.0,0.0,0.0,2152.64
2016-06-06 10:30,0.0,0.0,0.0,2142.05
2016-06-06 11:30,0.0,0.0,0.0,2140.69
2016-06-06 14:00,0.0,0.0,0.0,2135.59
2016-06-06 15:00,0.0,0.0,0.0,2136.32
2016-06-07 10:30,0.0,0.0,0.0,2139.46
2016-06-07 11:30,0.0,0.0,0.0,2137.82
2016-06-07 14:00,0.0,0.0,0.0,2140.71
2016-06-07 15:00,0.0,0.0,0.0,2139.07
2016-06-08 10:30,0.0,0.0,0.0,2128.29
2016-06-08 11:30,0.0,0.0,0.0,2132.72
2016-06-08 14:00,0.0,0.0,0.0,2136.09
2016-06-08 15:00,0.0,0.0,0.0,2132.96
2016-06-13 10:30,0.0,0.0,0.0,2119.77
2016-06-13 11:30,0.0,0.0,0.0,2119.13
2016-06-13 14:00,0.0,0.0,0.0,2108.34
2016-06-13 15:00,0.0,0.0,0.0,2084.3
2016-06-14 10:30,1.0,0.0,0.0,2089.31
2016-06-14 11:30,0.0,1.0,0.0,2087.33
2016-06-14 14:00,0.0,0.0,1.0,2094.21
2016-06-14 15:00,0.0,0.0,0.0,2095.02
2016-06-15 10:30,0.0,0.0,0.0,2094.34
2016-06-15 11:30,0.0,0.0,0.0,2109.92
2016-06-15 14:00,0.0,0.0,0.0,2110.75
2016-06-15 15:00,0.0,0.0,0.0,2106.63
2016-06-16 10:30,0.0,0.0,0.0,2100.61
2016-06-16 11:30,0.0,0.0,0.0,2104.67
2016-06-16 14:00,0.0,0.0,0.0,2099.2
2016-06-16 15:00,0.0,0.0,0.0,2094.81
2016-06-17 10:30,0.0,0.0,0.0,2110.79
2016-06-17 11:30,0.0,0.0,0.0,2108.9
2016-06-17 14:00,0.0,0.0,0.0,2101.69
2016-06-17 15:00,0.0,0.0,0.0,2102.2
2016-06-20 10:30,0.0,0.0,0.0,2096.67
2016-06-20 11:30,0.0,0.0,0.0,2100.39
2016-06-20 14:00,0.0,0.0,0.0,2098.88
2016-06-20 15:00,0.0,0.0,0.0,2104.22
2016-06-21 10:30,0.0,0.0,0.0,2117.74
2016-06-21 11:30,0.0,0.0,0.0,2113.78
2016-06-21 14:00,0.0,0.0,0.0,2112.03
2016-06-21 15:00,0.0,0.0,0.0,2104.56
2016-06-22 10:30,0.0,0.0,0.0,2103.9
2016-06-22 11:30,0.0,0.0,0.0,2113.51
2016-06-22 14:00,0.0,0.0,0.0,2111.5
2016-06-22 15:00,0.0,0.0,0.0,2115.77
2016-06-23 10:30,0.0,0.0,0.0,2109.91
2016-06-23 11:30,0.0,0.0,0.0,2099.99
2016-06-23 14:00,0.0,0.0,0.0,2104.08
2016-06-23 15:00,0.0,0.0,0.0,2105.53
2016-06-24 10:30,0.0,0.0,0.0,2096.25
2016-06-24 11:30,0.0,0.0,0.0,2084.92
2016-06-24 14:00,0.0,0.0,0.0,2084.04
2016-06-24 15:00,0.0,0.0,0.0,2076.3
2016-06-27 10:30,0.0,0.0,0.0,2088.87
2016-06-27 11:30,0.0,0.0,0.0,2088.7
2016-06-27 14:00,0.0,0.0,0.0,2092.34
2016-06-27 15:00,0.0,0.0,0.0,2095.89
2016-06-28 10:30,0.0,0.0,0.0,2089.77
2016-06-28 11:30,0.0,0.0,0.0,2090.2
2016-06-28 14:00,0.0,0.0,0.0,2087.9
2016-06-28 15:00,0.0,0.0,0.0,2102.05
2016-06-29 10:30,0.0,0.0,0.0,2118.43
2016-06-29 11:30,0.0,0.0,0.0,2115.3
2016-06-29 14:00,0.0,0.0,0.0,2115.52
2016-06-29 15:00,0.0,0.0,0.0,2122.97
2016-06-30 10:30,0.0,0.0,0.0,2127.0
2016-06-30 11:30,0.0,0.0,0.0,2123.83
2016-06-30 14:00,0.0,0.0,0.0,2128.44
2016-06-30 15:00,0.0,0.0,0.0,2122.63
2016-07-01 10:30,0.0,0.0,0.0,2129.68
2016-07-01 11:30,0.0,0.0,0.0,2128.66
2016-07-01 14:00,0.0,0.0,0.0,2127.44
2016-07-01 15:00,0.0,0.0,0.0,2127.09
2016-07-04 10:30,0.0,0.0,0.0,2144.76
2016-07-04 11:30,0.0,0.0,0.0,2167.91
2016-07-04 14:00,0.0,0.0,0.0,2164.71
2016-07-04 15:00,0.0,0.0,0.0,2163.29
2016-07-05 10:30,0.0,0.0,0.0,2172.14
2016-07-05 11:30,0.0,0.0,0.0,2168.52
2016-07-05 14:00,0.0,0.0,0.0,2169.07
2016-07-05 15:00,-1.0,0.0,0.0,2168.86
2016-07-06 10:30,0.0,0.0,0.0,2152.33
2016-07-06 11:30,0.0,0.0,0.0,2156.69
2016-07-06 14:00,0.0,0.0,0.0,2164.86
2016-07-06 15:00,0.0,0.0,0.0,2167.1
2016-07-07 10:30,0.0,0.0,0.0,2163.68
2016-07-07 11:30,0.0,0.0,0.0,2158.44
